word	onset	duration
HEY	0.0125	0.6300
RACH	1.3225	2.0200
OH	3.3425	0.9000
AND	6.6625	9.3300
HOW	16.1525	0.0700
WAS	16.2225	0.7700
THE	17.0925	1.4100
DATE	19.2725	1.0700
UM	21.0925	0.4200
I	21.5425	0.1400
THINK	21.9125	0.2900
THERE	22.4625	0.1400
WAS	22.6025	0.1700
A	22.7725	0.0800
RESTAURANT	22.8525	0.6700
I	23.7525	1.2900
KNOW	25.0425	0.3400
THERE	25.3825	0.1600
WAS	25.5425	0.1900
WINE	25.7325	0.6800
WOW	26.4425	1.5800
WELL	28.3025	0.3100
UH	28.6125	0.2600
UH	29.2025	0.3600
ACTUALLY	29.8325	0.2900
JULIE'S	30.1225	0.5200
DOWNSTAIRS	30.6425	0.5800
GETTING	31.2225	0.2200
A	31.4425	0.1000
CAB	31.5425	0.4400
I	31.9825	0.0900
JUST	32.0725	0.1900
NEED	32.2625	0.2300
THE	32.5825	0.1400
CAT	32.7225	0.2800
TOYS	33.0325	0.4500
DID	33.4825	0.1300
MONICA	33.6125	0.4100
SAY	34.0225	0.5600
WHAT	35.1925	0.3400
WHY	35.5325	0.4200
WHY	35.9525	0.3100
ARE	36.2625	0.0300
YOU	36.2925	0.1000
LOOKING	36.3925	0.2600
AT	36.6525	0.0900
ME	36.7425	0.1100
LIKE	36.8525	0.2300
THAT	37.0825	0.1900
I'M	37.2725	0.1800
SO	37.4525	0.2400
I	37.8425	0.0300
DON'T	37.9425	0.4900
KNOW	38.5525	0.2800
I	38.9225	0.1000
I	39.0225	0.2600
FEEL	39.2825	0.1000
LIKE	39.3825	0.3400
I	41.3825	0.1100
HAD	41.4925	0.1700
A	41.6625	0.0300
DREAM	41.6925	0.2300
ABOUT	41.9225	0.1600
YOU	42.0825	0.1000
LAST	42.1825	0.2500
NIGHT	42.4325	0.2300
BUT	43.7125	0.2000
I	43.9125	0.0300
DON'T	43.9825	0.3000
REMEMBER	45.0925	0.4000
OKAY	46.8725	0.4800
OH	49.1425	0.1600
OH	49.3025	0.1300
OH	49.4325	0.2100
DID	49.8625	0.7200
WE	52.6225	0.2000
SPEAK	52.8225	0.3100
ON	53.1325	0.1000
THE	53.2325	0.0700
PHONE	53.3025	0.2600
LAST	53.5625	0.2300
NIGHT	53.7925	0.2300
DID	54.0225	0.1300
YOU	54.1525	0.0700
