word	onset	duration
HUH	0.0125	0.0600
SO	0.0725	0.0600
WHAT	0.1325	0.0900
DO	0.2225	0.0600
YOU	0.2825	1.3300
THINK	1.6125	5.5800
CASA	7.9825	0.5300
DE	8.5125	0.2000
JOEY	8.7125	0.5400
I	10.8525	0.1900
DECORATED	11.4225	0.4800
IT	11.9025	0.0700
MYSELF	11.9725	0.4800
GET	12.5525	0.1800
OUT	12.7325	1.9800
NO	14.7125	0.1500
WOW	15.2725	0.3300
JOEY	15.6025	0.4900
THIS	16.2325	0.4100
IS	16.6425	0.2800
UH	16.9225	0.2700
ART	17.6925	0.3600
ART	18.6125	0.2500
IT	18.8625	0.0900
IS	18.9525	0.5100
WOW	19.6025	2.2300
CHECK	21.8325	0.3700
THIS	22.2025	0.3000
OUT	22.5025	0.3700
IS	22.8725	0.1500
IT	23.0225	0.0900
A	23.1125	0.0600
COFFEE	23.1725	0.4400
TABLE	23.6125	0.5800
IS	24.1925	0.2500
IT	24.4425	0.4400
A	25.1225	0.1000
PANTHER	25.2225	0.6700
THERE'S	25.8925	0.2400
NO	26.1325	0.1800
NEED	26.3125	0.2400
TO	26.5525	0.1000
DECIDE	26.6525	1.0100
HEY	27.6625	1.7700
NICE	29.4325	0.6700
PILLOW	30.3025	1.1800
SO	31.7525	0.1800
NOW	31.9325	0.1700
TELL	32.1025	0.3100
ME	32.4125	0.1600
IS	32.5725	0.2100
THIS	32.7825	0.2400
GENUINE	33.0225	0.5300
MUPPET	33.5525	0.2900
SKIN	33.8425	0.2600
HEY	34.5025	0.2100
EXCELLENT	34.7125	1.8300
EXCELLENT	36.6225	0.6400
WATER	37.2625	0.3300
TABLE	37.5925	0.5200
THING	38.1125	0.4600
THANKS	38.9325	0.3900
YEAH	39.3225	0.2700
I	39.8125	0.1100
LOVE	39.9225	0.3100
THIS	40.2325	0.2500
BUT	40.4825	0.1100
YOU	40.5925	0.0900
KNOW	40.6825	0.1800
WHAT	40.8625	0.2000
MAKES	41.4425	0.3200
ME	41.7625	0.1200
WANT	41.8825	0.2100
TO	42.0925	0.0700
PEE	42.1625	0.3500
YEAH	42.8825	1.1600
WELL	44.4325	0.2800
ME	44.7125	0.1800
TOO	44.8925	0.5300
I	45.4225	0.2400
THINK	45.6625	0.2300
THAT'S	45.8925	0.2900
THE	46.1825	0.0900
CHALLENGE	46.2725	0.5500
HEY	47.1625	1.6800
HOW	49.0925	0.2100
COME	49.3025	0.3300
UH	49.6325	0.4200
CHANDLER	50.5125	0.5700
DIDN'T	51.1525	0.2200
COME	51.3725	0.2800
WELL	53.8625	0.1400
UH	54.0025	0.2600
IT'S	54.2625	0.1600
BECAUSE	54.4225	0.2400
HE	54.6625	0.1300
HAD	54.7925	0.1700
A	54.9625	0.0400
THING	55.0025	0.4300
WITH	55.5625	0.4000
WITH	56.2525	0.2900
WITH	56.5925	0.1900
THE	56.7825	0.1100
THING	56.8925	0.3800
RIGHT	57.5125	1.6400
I	59.9525	0.2500
GOT	60.4725	0.2500
I	60.7225	0.1000
GOT	60.8225	0.1700
IT	60.9925	0.0800
SO	63.0125	0.2400
WHY	63.2525	0.0900
DON'T	63.3425	0.1500
YOU	63.4925	0.0600
SHOW	63.5525	0.1400
US	63.6925	0.2100
THE	63.9025	0.0600
REST	63.9625	0.2100
OF	64.1725	0.0600
YOUR	64.2325	0.1800
CASA	64.4125	0.3300
YEAH	64.9625	0.4100
OH	66.2125	0.3300
OH	66.6925	0.6900
THE	67.3825	0.1400
BEST	67.5225	0.2700
PART	67.7925	0.2300
COME	68.0925	0.2300
ON	69.5825	0.4200
EH	72.4125	0.4500
HEY	75.1025	0.5300
NICE	75.6325	0.5000
TOILET	76.1325	4.0000
NO	80.4325	0.2500
NO	80.6825	0.2300
NO	80.9125	0.2100
BEHIND	81.1225	0.4600
IT	81.5825	0.1200
OH	82.1725	0.1100
YOU	82.2825	0.1100
HAVE	82.3925	0.1500
A	82.5425	0.0600
PHONE	82.6025	0.4100
IN	83.0125	0.1500
HERE	83.1625	0.4000
THAT'S	83.8625	0.4000
RIGHT	84.2625	0.4100
I	85.0125	0.1600
HAVE	85.1725	0.2000
A	85.3725	0.0600
PHONE	85.4325	0.5700
IN	86.4825	0.9300
HERE	87.4125	1.4600
JOEY	89.4525	0.3300
PROMISE	89.7825	0.3200
ME	90.1025	0.1200
SOMETHING	90.2225	0.4100
YEAH	90.7425	0.2100
NEVER	91.5825	3.0500
CALL	94.6325	0.0900
