word	onset	duration
A	0.1225	0.0300
ROMANTIC	0.1525	0.2400
DINNER	0.9925	0.1600
WITH	1.1525	0.1200
UM	1.2725	0.1700
CANDLES	1.4425	0.8700
AND	2.6825	0.2100
WINE	2.8925	0.3900
AND	3.2825	0.2800
THEN	3.9725	0.2100
UM	4.1825	0.5500
MAYBE	5.0125	0.4800
GOING	5.4925	0.2700
BACK	5.7625	0.1700
TO	5.9725	0.3100
MY	6.2825	0.1900
PLACE	6.4725	0.5800
FOR	7.6325	0.4500
UM	8.0825	0.3200
DESSERT	9.5825	0.6700
HMM	11.8125	0.5200
THAT	12.7425	0.2200
SOUNDS	12.9625	0.7600
I	13.9225	0.1000
DON'T	14.0225	0.3600
KNOW	14.4425	0.3300
PERFECT	15.2025	2.4600
WHAT'S	23.8825	0.4900
THIS	24.3725	0.3900
CAN	24.9225	0.0900
YOU	25.1525	0.1400
GET	25.2925	0.1600
US	25.4525	0.1500
A	25.6025	0.0300
COUPLE	25.6325	0.2700
OF	25.9025	0.0600
BEERS	25.9625	0.4400
I'M	26.5525	5.5600
GOING	32.1125	0.6000
TO	32.7125	0.2200
LOOK	32.9325	0.1200
INTO	33.0525	0.4800
YOUR	33.5325	0.3300
EYES	33.8625	0.3100
NOW	34.1725	0.3000
REALLY	35.5425	0.4600
YEAH	36.5825	0.1100
THAT'S	37.6925	0.3800
MY	38.0725	0.1000
JOB	38.1725	0.3600
ALL	39.6025	0.0900
RIGHT	40.5225	0.3200
LOOK	41.5425	0.2500
UP	41.7925	0.3700
LOOK	44.2425	0.1800
DOWN	44.4225	0.3900
NOW	45.4225	0.2200
OPEN	45.6425	0.2800
YOUR	45.9225	0.1700
EYES	46.0925	0.5100
AND	46.6025	0.2400
LOOK	46.8425	0.2200
DOWN	47.0625	0.4600
THAT'S	47.5225	1.0300
RIGHT	48.5525	0.3200
LOOK	49.8825	0.1800
INTO	50.0625	0.6700
THE	52.9125	0.7400
LIGHT	62.4825	0.7400
NOW	63.5225	0.1000
LOOK	63.6225	0.0900
AT	63.7125	2.0800
ME	65.7925	0.0600
OKAY	65.8525	0.1600
YOUR	66.0125	0.2000
EYES	66.2125	0.4400
LOOK	66.6525	0.2300
GOOD	66.8825	0.3100
THOSE	67.3625	0.2500
ARE	67.6125	0.0300
GOOD	67.6425	0.1900
EYES	67.8325	0.4400
GOOD	69.1125	0.1800
THEY	69.2925	0.2200
FEEL	69.5125	0.5300
GOOD	70.0425	0.3200
IN	71.8325	0.1300
MY	71.9625	0.1800
HEAD	72.1425	1.9700
OH	74.2025	0.0600
UH	74.9525	0.1700
SO	76.0225	0.3900
IT'S	78.4325	0.2400
GREAT	78.6725	0.2000
TO	78.8725	0.0600
SEE	78.9325	0.1900
YOU	79.1225	0.1300
YOU	79.5525	0.1200
TOO	79.6725	0.3900
YOU	82.3425	0.1800
TOO	82.5225	0.3300
OKAY	85.1825	0.4600
UM	85.6825	0.1500
GOOD	87.9325	0.1300
BYE	88.0625	0.2200
DROPS	91.0625	0.6300
WHAT	91.7925	0.3200
DROPS	92.4125	0.6200
HERE	93.0325	1.0000
THEY'RE	94.4725	0.1600
FREE	94.6325	0.5000
THANKS	95.2725	3.5700
SO	100.0425	0.3600
I	101.3325	0.0900
GUESS	101.4225	0.2900
I'D	101.7125	0.0700
BETTER	101.7825	0.1900
BE	101.9725	0.1300
GOING	102.1025	0.3500
OH	102.6325	0.4300
OKAY	103.1025	0.3500
YEAH	103.4525	0.2300
I'LL	103.8225	0.0900
SEE	103.9125	0.1900
YOU	104.1025	0.2900
LATER	104.6625	0.7100
OH	105.6925	0.1400
THANKS	112.4725	2.6400
AGAIN	115.1125	3.0800
OH	118.1925	0.0300
UH	118.2225	0.0300
WE	118.2525	0.3300
HAVE	118.5825	1.6500
GOT	120.2325	0.3000
TO	120.5325	0.1200
GET	120.6525	0.1800
YOU	120.8325	0.1400
LAZY	120.9725	0.3600
BOYS	121.3325	0.3300
OUT	121.6625	0.1800
OF	121.8425	0.0700
THESE	121.9125	0.2000
CHAIRS	122.1625	0.5200
HEY	122.6825	0.3500
WHOA	123.0325	0.1700
HEY	123.2025	0.2800
WHOA	123.4825	0.1300
OH	123.6125	0.1500
OH	123.7625	0.1700
OH	123.9325	0.4100
YOU	124.3425	0.1200
KNOW	124.4625	0.2500
YOU	124.7125	0.0600
SHOULD	124.7725	0.2100
GO	124.9825	0.1100
OUTSIDE	125.0925	2.8400
AND	127.9325	0.1100
BE	128.0425	0.1200
WITH	128.1625	0.2000
THE	128.3625	0.0700
THREE	128.4325	0.2700
DIMENSIONAL	128.7025	1.0600
PEOPLE	129.9925	0.8600
NO	131.3025	0.4800
INSIDE	132.2125	0.5300
GOOD	132.7425	0.5700
OUTSIDE	133.7225	2.0600
BAD	135.9925	2.0400
YOU	138.1725	0.1200
GUYS	138.2925	0.3400
ARE	138.6325	0.1300
SO	138.7625	0.4900
PATHETIC	139.2525	0.8100
OH	140.0625	0.0300
OHXANADU	140.1225	0.4600
OH	140.5825	0.0600
OH	140.6425	0.0600
SHE'S	140.7025	0.0900
ONE	140.7925	5.6800
OF	146.4725	0.1300
US	146.6025	0.2900
NOW	146.8925	2.0200
HI	149.6625	0.2000
YOU	149.8625	0.0800
GUYS	149.9425	0.3100
HEY	150.2525	0.3700
HEY	150.6225	0.6000
HEY	151.2225	0.2500
WELL	151.4725	0.0900
WE	151.7625	0.0600
JUST	151.8225	0.3100
WANTED	152.3025	0.7900
TO	153.0925	0.3400
STOP	153.4325	0.3200
BY	153.7525	0.3100
AND	154.0625	0.3100
UH	154.3725	0.3100
SAY	154.8525	0.2500
GOOD	155.1025	0.1400
NIGHT	155.2425	0.4400
GOOD	155.6825	0.1200
NIGHT	155.8025	0.8400
LOOK	156.6425	0.1800
AT	156.8225	1.3100
THAT	158.1325	0.2500
THEY	158.3825	0.0700
WON'T	158.4525	0.1700
EVEN	158.6225	0.1400
TURN	158.7625	0.2200
THEIR	158.9825	0.1000
HEADS	159.0825	0.5500
ALL	160.1725	0.2900
RIGHT	160.4625	0.3600
YOU	161.0925	0.1800
GUYS	161.4725	0.7100
I'M	164.3625	3.0400
TAKING	167.9725	1.7500
OFF	169.7625	0.1200
MY	169.8825	0.2000
SHIRT	170.0825	0.0900
NAH	170.3425	0.1100
SHE'S	170.4525	0.0900
LYING	170.5425	1.4600
STOP	172.5725	0.6600
SENDING	173.2325	0.4600
FOOD	173.6925	0.5800
TO	174.5025	0.1600
OUR	174.6825	0.3900
APARTMENT	175.2225	0.6700
WHY	175.9825	2.0400
ARE	178.0225	0.3000
YOU	178.3225	0.1200
ALL	178.4425	0.1300
DRESSED	178.5725	0.3600
UP	178.9325	0.4100
YOU'RE	179.4825	0.1600
NOT	179.6425	0.1600
THE	179.8025	0.1200
ONLY	179.9225	0.2200
ONE	180.1425	0.1400
WHO	180.2825	0.0700
HAS	180.3525	0.2000
A	180.5525	0.0300
DATE	180.5825	0.3200
TONIGHT	180.9025	0.4500
WELL	181.6125	0.1800
YOU	181.7925	0.1600
HAVE	181.9525	0.1100
A	182.0625	0.0300
DATE	182.0925	0.4600
WHO	182.5925	0.1000
WITH	182.6925	0.3900
NO	183.4925	0.2300
ONE	183.7625	0.3200
COME	184.0825	0.5200
ON	184.6025	0.1700
WHAT'S	184.7725	0.2500
HIS	185.0225	0.1400
NAME	185.1625	0.2500
NOTHING	186.3125	0.5000
COME	187.2625	0.8200
ON	188.0825	0.4600
TELL	188.5425	0.2600
ME	188.8025	0.3100
ALL	189.7725	0.1100
RIGHT	189.8825	0.2600
BUT	191.0325	0.0900
I'M	191.1225	0.1500
VERY	191.2725	0.3500
EXCITED	191.6225	0.3800
ABOUT	192.0025	0.2300
THIS	192.2325	0.1800
OKAY	192.4125	0.4100
SO	192.8225	0.1200
YOU	192.9425	0.0800
GOT	193.0225	0.2800
TO	193.3025	0.0600
PROMISE	193.3625	0.3700
YOU	193.7325	0.0600
WON'T	193.7925	0.1400
GET	193.9325	0.0900
ALL	194.0225	0.1800
BIG	194.2025	0.1900
BROTHERY	194.3925	0.5300
AND	194.9225	0.2000
JUDGMENTAL	195.1225	0.6000
I	195.8925	0.0900
PROMISE	195.9825	0.8200
WHAT	196.8425	0.2500
IT'S	197.6525	0.1700
RICHARD	197.8225	0.3300
BURKE	198.1525	0.3000
WHO'S	198.8625	0.1400
RICHARD	199.0025	0.3100
BURKE	199.3125	0.3600
DOC	200.1025	0.6500
DR	200.8525	0.4000
BURKE	201.2525	0.4400
YOU	201.7525	0.1700
HAVE	201.9225	0.9500
A	202.8725	0.2100
DATE	203.0825	0.3500
WITH	203.4325	0.1100
DR	203.5425	0.4800
BURKE	204.0225	0.4700
WHY	204.7725	0.4600
WHY	205.2325	0.5200
WHY	205.7525	0.6600
SHOULD	206.4125	0.2500
THAT	206.6625	0.5600
BOTHER	207.2225	0.3400
ME	207.5625	0.2600
I	208.2425	0.7500
I	208.9925	0.3400
LOVE	209.3325	0.2500
THAT	209.5825	0.2100
MAN	209.7925	0.2700
HE'S	210.0625	0.1800
LIKE	210.2425	0.2300
A	210.4725	0.3000
A	210.7725	0.4200
BROTHER	211.1925	0.5100
TO	211.7025	0.2700
DAD	211.9725	3.8300
OH	216.0025	0.0600
HERE	216.2625	0.2700
WE	216.5325	0.0800
GO	216.6125	0.3700
WHAT	216.9825	0.2800
NO	217.2625	0.3400
I	217.6025	0.1200
THINK	217.7225	0.2200
IT'S	217.9425	0.2300
GREAT	218.1725	0.2300
THAT	218.4025	0.1400
HE'S	218.5425	0.2000
LIKE	218.7425	0.2100
50	218.9525	0.6100
I	219.6925	0.1100
MEAN	219.8025	0.2700
HE'LL	220.0725	1.1700
BE	221.2425	0.3300
AN	221.5725	0.2800
INSPIRATION	221.8525	0.8000
TO	222.6525	0.1300
MEN	222.7825	0.2600
WHO	223.0425	0.1300
ARE	223.1725	0.1000
ALMOST	223.2725	0.3300
RETIRED	223.6025	0.5200
ALL	224.1225	0.1400
OVER	224.2625	0.1500
THE	224.4125	0.0800
WORLD	224.4925	0.5700
WELL	225.0625	1.3400
FOR	226.4425	0.0900
YOUR	226.5325	0.2100
INFORMATION	226.7425	0.5800
HE	227.3225	0.1700
HAPPENS	227.4925	0.3000
TO	227.7925	0.0600
BE	227.8525	0.1000
ONE	227.9525	0.1700
OF	228.1225	0.0600
THE	228.1825	0.0700
BRIGHTEST	228.2525	0.7100
MOST	228.9625	0.2300
SOPHISTICATED	229.1925	0.7200
SEXIEST	229.9125	0.5000
MEN	230.4125	0.2000
I'VE	230.6125	0.1500
EVER	230.7625	0.1900
BEEN	230.9525	0.2300
WITH	231.1825	0.2000
DR	231.5025	0.2900
BURKE	231.7925	0.2300
IS	232.0225	0.0900
SEXY	232.1125	0.5600
OH	232.8725	0.4800
GOD	233.3525	0.5500
ABSOLUTELY	233.9025	0.4600
DAMN	234.3625	2.2900
IT'S	236.6525	0.4800
THE	237.2725	0.5900
MUSEUM	239.0925	0.6400
AGAIN	239.7325	0.2600
CAN	239.9925	0.1600
I	240.1525	0.0900
OH	240.3525	0.1400
YOU	242.5325	0.0900
KNOW	242.6225	0.1400
DR	242.7625	0.3000
BURKE	243.0625	0.2300
KISSED	243.2925	0.2600
ME	243.5925	0.1500
ONCE	243.7425	0.4700
WHEN	244.3525	0.4400
WHEN	245.0425	0.2100
I	245.2525	0.1500
